trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,name_exp2,amb_type
1,2134489,2134.489,0.906,target,A0004,2004,905.3,g,0,kg_65_9, 8,kg,65,9,kg,65_100_k,VOT
1,2136406,2136.406,0.541,target,A0004,2006,540.6,t,0,pt_43_9, 8,pt,43,9,pt,0,place
1,2137956,2137.956,0.651,target,A0004,2008,650.4,t,1,kt_50_11, 8,kt,50,1,tk,0,place
1,2139623,2139.623,1.172,target,A0004,2010,1172.9,p,1,kp_6_11, 8,kp,6,1,pk,6_100_k,place
1,2141806,2141.806,0.503,target,A0004,2012,503.6,k,0,pk_48_6, 8,pk,48,6,pk,48_75_p,place
1,2143322,2143.322,0.544,target,A0004,2014,544.0,k,0,pk_33_8, 8,pk,33,8,pk,0,place
1,2159838,2159.838,0.478,target,A0004,2017,477.2,k,0,pk_64_10, 9,pk,64,10,pk,0,place
1,2161322,2161.322,0.558,target,A0004,2019,557.9,t,1,tk_14_2, 9,tk,14,2,tk,0,place
1,2162888,2162.888,1.783,target,A0004,2021,1782.4,t,1,td_21_4, 9,td,21,4,td,0,VOT
1,2165688,2165.688,0.475,target,A0004,2023,475.3,k,0,kt_15_2, 9,kt,15,10,tk,15_0_k,place
1,2167171,2167.171,1.332,target,A0004,2025,1331.9,d,0,dt_23_9, 9,dt,23,3,td,0,VOT
1,2169505,2169.505,0.442,target,A0004,2027,442.6,g,0,kg_65_10, 9,kg,65,10,kg,0,VOT
1,2170955,2170.955,0.432,target,A0004,2029,432.7,g,0,kg_27_7, 9,kg,27,7,kg,0,VOT
1,2172405,2172.405,0.512,target,A0004,2031,512.6,t,0,tp_5_1, 9,tp,5,11,pt,0,place
1,2173921,2173.921,0.489,target,A0004,2033,488.9,p,1,bp_37_2, 9,bp,37,10,pb,37_0_b,VOT
1,2175421,2175.421,0.547,target,A0004,2035,546.9,b,0,pb_29_11, 9,pb,29,11,pb,0,VOT
1,2176971,2176.971,1.179,target,A0004,2037,1178.9,p,1,pt_68_3, 9,pt,68,3,pt,0,place
1,2179154,2179.154,0.62,target,A0004,2039,619.6,p,1,kp_56_9, 9,kp,56,3,pk,56_75_k,place
1,2180788,2180.788,0.637,target,A0004,2041,637.3,t,1,dt_21_10, 9,dt,21,2,td,0,VOT
1,2182437,2182.437,0.669,target,A0004,2043,668.4,k,1,gk_66_9, 9,gk,66,3,kg,66_75_g,VOT
1,2184121,2184.121,1.113,target,A0004,2045,1112.9,p,1,bp_19_11, 9,bp,19,1,pb,0,VOT
1,2186237,2186.237,1.346,target,A0004,2047,1345.3,p,1,pk_49_1, 9,pk,49,1,pk,0,place
1,2188587,2188.587,0.648,target,A0004,2049,647.3,k,0,kt_50_1, 9,kt,50,11,tk,0,place
1,2190237,2190.237,1.436,target,A0004,2051,1436.3,t,0,tp_8_5, 9,tp,8,7,pt,0,place
1,2192687,2192.687,0.665,target,A0004,2053,665.3,k,0,pk_33_9, 9,pk,33,9,pk,33_100_p,place
1,2194354,2194.354,0.913,target,A0004,2055,913.5,k,0,pk_48_7, 9,pk,48,7,pk,0,place
1,2196270,2196.27,0.973,target,A0004,2057,972.9,t,0,tp_42_10, 9,tp,42,2,pt,0,place
1,2198254,2198.254,0.894,target,A0004,2059,894.5,b,0,bp_38_7, 9,bp,38,5,pb,38_75_b,VOT
1,2200153,2200.153,0.552,target,A0004,2061,551.6,t,1,tk_67_3, 9,tk,67,3,tk,67_0_t,place
1,2201720,2201.72,0.725,target,A0004,2063,724.9,d,0,dt_9_5, 9,dt,9,7,td,9_75_d,VOT
1,2203453,2203.453,0.669,target,A0004,2065,668.5,k,0,kp_4_2, 9,kp,4,10,pk,0,place
1,2205137,2205.137,0.759,target,A0004,2067,759.3,k,0,pk_45_3, 9,pk,45,3,pk,45_25_p,place
1,2206903,2206.903,0.439,target,A0004,2069,438.6,t,0,pt_52_11, 9,pt,52,11,pt,0,place
1,2208353,2208.353,0.55,target,A0004,2071,549.7,k,1,gk_51_11, 9,gk,51,1,kg,0,VOT
1,2209920,2209.92,0.699,target,A0004,2073,698.9,p,1,pb_34_3, 9,pb,34,3,pb,0,VOT
1,2211636,2211.636,0.73,target,A0004,2075,729.4,p,1,pt_2_3, 9,pt,2,3,pt,2_25_p,place
1,2213370,2213.37,0.699,target,A0004,2077,699.0,k,0,kt_26_2, 9,kt,26,10,tk,26_0_k,place
1,2215086,2215.086,0.856,target,A0004,2079,855.3,p,1,bp_34_9, 9,bp,34,3,pb,0,VOT
1,2216953,2216.953,1.015,target,A0004,2081,1015.6,p,1,pb_19_5, 9,pb,19,5,pb,19_50_p,VOT
1,2218986,2218.986,0.589,target,A0004,2083,589.2,k,0,pk_10_4, 9,pk,10,4,pk,10_50_p,place
1,2220586,2220.586,0.643,target,A0004,2085,643.3,t,0,pt_8_11, 9,pt,8,11,pt,0,place
1,2222236,2222.236,0.678,target,A0004,2087,678.3,d,0,td_9_10, 9,td,9,10,td,0,VOT
1,2223919,2223.919,0.679,target,A0004,2089,678.9,k,0,kp_10_10, 9,kp,10,2,pk,10_100_k,place
1,2225603,2225.603,0.611,target,A0004,2091,611.6,d,0,dt_24_3, 9,dt,24,9,td,24_0_d,VOT
1,2227219,2227.219,0.842,target,A0004,2093,841.9,k,0,kt_20_5, 9,kt,20,7,tk,20_50_k,place
1,2229069,2229.069,0.657,target,A0004,2095,656.9,b,0,pb_7_11, 9,pb,7,11,pb,7_100_p,VOT
1,2230736,2230.736,0.491,target,A0004,2097,491.3,t,1,td_23_3, 9,td,23,3,td,0,VOT
1,2232236,2232.236,0.654,target,A0004,2099,654.4,d,0,td_28_6, 9,td,28,6,td,28_75_t,VOT
1,2233902,2233.902,0.854,target,A0004,2101,853.5,k,0,pk_6_6, 9,pk,6,6,pk,0,place
1,2235769,2235.769,0.602,target,A0004,2103,602.0,d,0,dt_58_8, 9,dt,58,4,td,58_75_d,VOT
1,2237385,2237.385,0.763,target,A0004,2105,762.3,k,0,kp_31_5, 9,kp,31,7,pk,0,place
1,2239152,2239.152,0.63,target,A0004,2107,629.6,t,0,tp_43_4, 9,tp,43,8,pt,43_0_t,place
1,2240785,2240.785,0.868,target,A0004,2109,868.3,g,0,kg_66_4, 9,kg,66,4,kg,66_50_k,VOT
1,2242669,2242.669,6.578,target,A0004,2111,6578.9,p,1,pb_63_5, 9,pb,63,5,pb,0,VOT
1,2250252,2250.252,1.038,target,A0004,2113,1038.7,t,0,tp_41_5, 9,tp,41,7,pt,0,place
1,2252301,2252.301,1.663,target,A0004,2115,1662.6,b,0,bp_16_7, 9,bp,16,5,pb,16_50_b,VOT
1,2254968,2254.968,0.685,target,A0004,2117,685.0,k,1,gk_18_11, 9,gk,18,1,kg,18_100_g,VOT
1,2256668,2256.668,0.697,target,A0004,2119,696.9,p,1,pt_70_2, 9,pt,70,2,pt,70_0_p,place
1,2258368,2258.368,1.007,target,A0004,2121,1007.0,t,0,tp_39_6, 9,tp,39,6,pt,0,place
1,2260385,2260.385,0.666,target,A0004,2123,666.3,p,1,kp_47_8, 9,kp,47,4,pk,47_50_k,place
1,2262068,2262.068,0.846,target,A0004,2125,845.8,p,1,pb_38_1, 9,pb,38,1,pb,0,VOT
1,2263918,2263.918,0.633,target,A0004,2127,632.9,t,0,tp_70_7, 9,tp,70,5,pt,70_25_t,place
1,2265568,2265.568,0.46,target,A0004,2129,460.9,k,0,kp_46_3, 9,kp,46,9,pk,0,place
1,2267034,2267.034,2.573,target,A0004,2131,2573.2,b,0,bp_29_6, 9,bp,29,6,pb,29_25_b,VOT
1,2270617,2270.617,0.641,target,A0004,2133,641.0,t,1,tk_50_6, 9,tk,50,6,tk,50_50_t,place
1,2272267,2272.267,0.674,target,A0004,2135,673.8,k,1,kg_55_4, 9,kg,55,4,kg,55_25_k,VOT
1,2273951,2273.951,0.611,target,A0004,2137,611.5,g,0,gk_65_4, 9,gk,65,8,kg,0,VOT
1,2275567,2275.567,0.57,target,A0004,2139,569.9,k,1,gk_55_9, 9,gk,55,3,kg,0,VOT
1,2277150,2277.15,0.93,target,A0004,2141,929.6,k,0,kp_49_7, 9,kp,49,5,pk,0,place
1,2279084,2279.084,0.566,target,A0004,2143,566.3,k,0,kp_13_3, 9,kp,13,9,pk,13_50_k,place
1,2280667,2280.667,0.971,target,A0004,2145,971.0,d,0,td_24_8, 9,td,24,8,td,0,VOT
1,2282650,2282.65,0.866,target,A0004,2147,865.5,k,1,gk_11_9, 9,gk,11,3,kg,0,VOT
1,2284533,2284.533,0.862,target,A0004,2149,861.3,p,1,pk_4_7, 9,pk,4,7,pk,0,place
1,2286400,2286.4,0.85,target,A0004,2151,849.6,d,0,dt_62_6, 9,dt,62,6,td,62_25_d,VOT
1,2288267,2288.267,2.147,target,A0004,2153,2146.9,t,0,pt_39_1, 9,pt,39,1,pt,39_0_p,place
1,2291417,2291.417,1.006,target,A0004,2155,1006.9,d,0,dt_3_8, 9,dt,3,4,td,3_25_d,VOT
1,2293433,2293.433,0.736,target,A0004,2157,736.3,t,1,kt_67_9, 9,kt,67,3,tk,67_100_k,place
1,2295183,2295.183,1.555,target,A0004,2159,1555.2,d,0,td_3_2, 9,td,3,2,td,3_25_t,VOT
1,2297750,2297.75,0.898,target,A0004,2161,898.6,d,0,dt_59_2, 9,dt,59,10,td,0,VOT
1,2299650,2299.65,0.988,target,A0004,2163,988.6,b,0,bp_35_3, 9,bp,35,9,pb,0,VOT
1,2301649,2301.649,1.016,target,A0004,2165,1015.5,t,0,pt_43_10, 9,pt,43,10,pt,0,place
1,2303683,2303.683,1.091,target,A0004,2167,1091.2,b,0,bp_7_6, 9,bp,7,6,pb,0,VOT
1,2305783,2305.783,1.689,target,A0004,2169,1689.2,b,0,pb_37_7, 9,pb,37,7,pb,37_75_p,VOT
1,2308483,2308.483,0.45,target,A0004,2171,450.2,k,0,pk_46_8, 9,pk,46,8,pk,46_100_p,place
1,2309949,2309.949,0.647,target,A0004,2173,646.6,t,0,tp_1_3, 9,tp,1,9,pt,0,place
1,2311599,2311.599,0.863,target,A0004,2175,862.6,t,0,pt_44_4, 9,pt,44,4,pt,0,place
1,2313466,2313.466,0.934,target,A0004,2177,934.0,p,1,pk_69_2, 9,pk,69,2,pk,69_25_p,place
1,2315416,2315.416,1.199,target,A0004,2179,1199.9,p,1,pb_16_1, 9,pb,16,1,pb,0,VOT
1,2317632,2317.632,0.402,target,A0004,2181,402.3,t,0,tp_52_5, 9,tp,52,7,pt,0,place
1,2319049,2319.049,2.29,target,A0004,2183,2290.7,t,0,pt_42_5, 9,pt,42,5,pt,42_75_p,place
1,2322349,2322.349,0.769,target,A0004,2185,769.5,t,0,pt_5_7, 9,pt,5,7,pt,0,place
1,2324132,2324.132,0.814,target,A0004,2187,814.3,p,1,tp_44_9, 9,tp,44,3,pt,0,place
1,2325948,2325.948,0.507,target,A0004,2189,506.7,k,0,pk_25_2, 9,pk,25,2,pk,0,place
1,2327465,2327.465,0.647,target,A0004,2191,647.0,t,1,td_12_3, 9,td,12,3,td,0,VOT
1,2329115,2329.115,0.595,target,A0004,2193,595.0,b,0,bp_60_7, 9,bp,60,5,pb,0,VOT
1,2330715,2330.715,0.665,target,A0004,2195,664.8,g,0,kg_18_6, 9,kg,18,6,kg,0,VOT
1,2332382,2332.382,0.672,target,A0004,2197,672.3,k,0,pk_13_8, 9,pk,13,8,pk,13_25_p,place
1,2334065,2334.065,0.742,target,A0004,2199,741.9,p,1,bp_54_10, 9,bp,54,2,pb,54_100_b,VOT
1,2335815,2335.815,0.684,target,A0004,2201,684.0,k,1,kg_61_1, 9,kg,61,1,kg,0,VOT
1,2337515,2337.515,0.592,target,A0004,2203,592.0,k,0,kp_22_4, 9,kp,22,8,pk,0,place
1,2339115,2339.115,0.685,target,A0004,2205,684.9,t,1,kt_30_11, 9,kt,30,1,tk,0,place
1,2340815,2340.815,1.19,target,A0004,2207,1189.9,b,0,bp_53_5, 9,bp,53,7,pb,53_25_b,VOT
1,2343014,2343.014,0.473,target,A0004,2209,472.9,k,0,pk_31_10, 9,pk,31,10,pk,0,place
1,2344498,2344.498,0.406,target,A0004,2211,406.5,t,1,kt_14_8, 9,kt,14,4,tk,0,place
1,2345914,2345.914,1.172,target,A0004,2213,1171.9,p,1,kp_64_5, 9,kp,64,7,pk,64_75_k,place
1,2348098,2348.098,0.612,target,A0004,2215,612.7,k,0,kp_48_2, 9,kp,48,10,pk,0,place
1,2349714,2349.714,0.844,target,A0004,2217,844.0,k,0,kp_69_8, 9,kp,69,4,pk,69_25_k,place
1,2351564,2351.564,1.161,target,A0004,2219,1160.8,p,1,bp_63_11, 9,bp,63,1,pb,0,VOT
1,2353731,2353.731,0.924,target,A0004,2221,924.2,p,1,kp_45_9, 9,kp,45,3,pk,45_75_k,place
1,2355664,2355.664,1.028,target,A0004,2223,1027.9,d,0,td_62_11, 9,td,62,11,td,0,VOT
1,2357697,2357.697,3.114,target,A0004,2225,3113.5,p,1,pb_36_2, 9,pb,36,2,pb,36_0_p,VOT
1,2361814,2361.814,0.613,target,A0004,2227,612.8,d,0,dt_28_1, 9,dt,28,11,td,0,VOT
1,2363430,2363.43,1.857,target,A0004,2229,1856.2,g,0,gk_61_6, 9,gk,61,6,kg,61_50_g,VOT
1,2366297,2366.297,0.938,target,A0004,2231,938.6,p,1,pt_17_1, 9,pt,17,1,pt,0,place
1,2368247,2368.247,0.53,target,A0004,2233,530.7,k,1,kg_11_4, 9,kg,11,4,kg,0,VOT
1,2369780,2369.78,0.523,target,A0004,2235,523.3,p,1,pt_57_3, 9,pt,57,3,pt,0,place
1,2371313,2371.313,0.637,target,A0004,2237,636.9,t,1,dt_12_9, 9,dt,12,3,td,0,VOT
1,2372963,2372.963,0.518,target,A0004,2239,517.9,k,0,tk_30_5, 9,tk,30,5,tk,30_25_t,place
1,2374497,2374.497,1.405,target,A0004,2241,1405.5,k,0,tk_26_7, 9,tk,26,7,tk,0,place
1,2376913,2376.913,0.461,target,A0004,2243,461.0,k,0,tk_15_7, 9,tk,15,7,tk,15_75_t,place
1,2378380,2378.38,1.044,target,A0004,2245,1044.3,t,0,pt_41_11, 9,pt,41,11,pt,0,place
1,2380430,2380.43,5.994,target,A0004,2247,5994.3,p,1,pb_54_4, 9,pb,54,4,pb,0,VOT
1,2387429,2387.429,1.269,target,A0004,2249,1268.3,d,0,td_58_2, 9,td,58,2,td,58_0_t,VOT
1,2389713,2389.713,0.731,target,A0004,2251,731.0,p,1,kp_32_10, 9,kp,32,2,pk,0,place
1,2391446,2391.446,0.666,target,A0004,2253,666.5,k,0,kp_33_4, 9,kp,33,8,pk,0,place
1,2393129,2393.129,1.047,target,A0004,2255,1047.3,b,0,pb_53_10, 9,pb,53,10,pb,0,VOT
1,2395179,2395.179,0.669,target,A0004,2257,669.3,p,1,tp_17_6, 9,tp,17,6,pt,17_25_t,place
1,2396862,2396.862,0.986,target,A0004,2259,986.0,k,0,tk_20_10, 9,tk,20,10,tk,20_100_t,place
1,2398862,2398.862,0.589,target,A0004,2261,589.0,p,1,pk_47_2, 9,pk,47,2,pk,0,place
1,2400462,2400.462,0.736,target,A0004,2263,735.9,p,1,tp_57_8, 9,tp,57,4,pt,57_75_t,place
1,2402212,2402.212,0.52,target,A0004,2265,519.9,g,0,gk_27_1, 9,gk,27,11,kg,0,VOT
1,2403745,2403.745,0.602,target,A0004,2267,601.6,k,0,kp_6_1, 9,kp,6,11,pk,0,place
1,2405362,2405.362,1.608,target,A0004,2269,1607.9,p,1,pk_32_4, 9,pk,32,4,pk,32_50_p,place
1,2407979,2407.979,0.778,target,A0004,2271,778.4,t,0,pt_1_9, 9,pt,1,9,pt,0,place
1,2409762,2409.762,3.966,target,A0004,2273,3965.9,b,0,pb_60_1, 9,pb,60,1,pb,0,VOT
1,2414745,2414.745,0.721,target,A0004,2275,720.6,k,0,kp_25_8, 9,kp,25,4,pk,0,place
1,2416478,2416.478,0.652,target,A0004,2277,651.3,k,0,tk_40_11, 9,tk,40,11,tk,0,place
1,2418145,2418.145,0.633,target,A0004,2279,633.6,k,0,pk_56_3, 9,pk,56,3,pk,56_25_p,place
1,2419795,2419.795,0.497,target,A0004,2281,497.5,k,0,pk_22_9, 9,pk,22,9,pk,0,place
1,2421295,2421.295,0.596,target,A0004,2283,596.6,t,0,tp_2_8, 9,tp,2,4,pt,2_50_t,place
1,2422895,2422.895,0.659,target,A0004,2285,659.6,d,0,td_59_7, 9,td,59,7,td,59_75_t,VOT
1,2424561,2424.561,1.231,target,A0004,2287,1230.9,b,0,pb_35_8, 9,pb,35,8,pb,0,VOT
1,2426795,2426.795,0.895,target,A0004,2289,895.7,t,0,tp_68_8, 9,tp,68,4,pt,68_75_t,place
1,2428694,2428.694,0.51,target,A0004,2291,509.6,p,1,bp_36_8, 9,bp,36,4,pb,0,VOT
1,2430211,2430.211,0.71,target,A0004,2293,709.9,k,0,kt_40_6, 9,kt,40,6,tk,40_75_k,place
1,2431928,2431.928,0.615,target,A0004,2295,615.3,g,0,kg_51_6, 9,kg,51,6,kg,51_75_k,VOT
1,2440794,2440.794,0.783,target,A0004,2298,782.5,g,0,kg_55_5, 10,kg,55,5,kg,55_50_k,VOT
1,2442594,2442.594,0.396,target,A0004,2300,395.6,k,0,pk_64_11, 10,pk,64,11,pk,64_100_p,place
1,2443994,2443.994,0.373,target,A0004,2302,373.6,t,0,tp_43_5, 10,tp,43,7,pt,0,place
1,2445377,2445.377,0.497,target,A0004,2304,497.3,b,0,bp_35_4, 10,bp,35,8,pb,0,VOT
1,2446877,2446.877,0.489,target,A0004,2306,489.3,p,1,tp_41_6, 10,tp,41,6,pt,41_25_t,place
1,2448377,2448.377,0.658,target,A0004,2308,658.2,p,1,kp_32_11, 10,kp,32,1,pk,32_100_k,place
1,2450044,2450.044,0.647,target,A0004,2310,647.5,d,0,dt_59_3, 10,dt,59,9,td,0,VOT
1,2451694,2451.694,0.774,target,A0004,2312,774.6,t,0,tp_39_7, 10,tp,39,5,pt,39_50_t,place
1,2453477,2453.477,0.779,target,A0004,2314,779.2,k,1,kg_61_2, 10,kg,61,2,kg,61_0_k,VOT
1,2455260,2455.26,0.638,target,A0004,2316,637.9,d,0,dt_28_2, 10,dt,28,10,td,0,VOT
1,2456910,2456.91,0.477,target,A0004,2318,477.0,k,0,pk_45_4, 10,pk,45,4,pk,45_50_p,place
1,2458393,2458.393,0.528,target,A0004,2320,527.7,p,1,pk_56_4, 10,pk,56,4,pk,0,place
1,2459927,2459.927,0.399,target,A0004,2322,399.3,p,1,pk_32_5, 10,pk,32,5,pk,32_75_p,place
1,2461343,2461.343,0.548,target,A0004,2324,547.5,p,1,tp_17_7, 10,tp,17,5,pt,17_50_t,place
1,2462893,2462.893,0.711,target,A0004,2326,710.5,k,0,kp_22_5, 10,kp,22,7,pk,0,place
1,2464610,2464.61,0.688,target,A0004,2328,688.0,p,1,pt_52_1, 10,pt,52,1,pt,52_0_p,place
1,2466310,2466.31,0.479,target,A0004,2330,478.9,p,1,pt_8_1, 10,pt,8,1,pt,0,place
1,2467793,2467.793,0.571,target,A0004,2332,570.7,k,0,kp_48_3, 10,kp,48,9,pk,48_0_k,place
1,2469376,2469.376,0.597,target,A0004,2334,597.3,k,0,pk_6_7, 10,pk,6,7,pk,6_75_p,place
1,2470976,2470.976,0.935,target,A0004,2336,935.3,b,0,bp_53_6, 10,bp,53,6,pb,53_50_b,VOT
1,2472926,2472.926,0.572,target,A0004,2338,572.3,p,1,bp_7_7, 10,bp,7,5,pb,7_100_b,VOT
1,2474509,2474.509,0.702,target,A0004,2340,701.9,g,0,kg_51_7, 10,kg,51,7,kg,0,VOT
1,2476226,2476.226,1.128,target,A0004,2342,1128.4,b,0,bp_16_8, 10,bp,16,4,pb,16_75_b,VOT
1,2478359,2478.359,0.889,target,A0004,2344,888.9,k,0,kp_64_6, 10,kp,64,6,pk,0,place
1,2480259,2480.259,0.757,target,A0004,2346,757.0,k,0,kp_10_11, 10,kp,10,1,pk,0,place
1,2482026,2482.026,0.945,target,A0004,2348,945.2,k,0,tk_30_6, 10,tk,30,6,tk,30_50_t,place
1,2483976,2483.976,0.718,target,A0004,2350,718.2,k,0,kp_33_5, 10,kp,33,7,pk,0,place
1,2485709,2485.709,0.633,target,A0004,2352,633.0,g,0,gk_27_2, 10,gk,27,10,kg,0,VOT
1,2487359,2487.359,14.995,target,A0004,2354,14995.7,k,0,pk_25_3, 10,pk,25,3,pk,25_25_p,place
1,2503358,2503.358,0.669,target,A0004,2356,669.0,d,0,td_24_9, 10,td,24,9,td,24_100_t,VOT
1,2505041,2505.041,0.908,target,A0004,2358,907.6,p,1,pb_7_1, 10,pb,7,1,pb,0,VOT
1,2506958,2506.958,0.623,target,A0004,2360,623.0,k,0,kt_15_3, 10,kt,15,9,tk,0,place
1,2508591,2508.591,0.957,target,A0004,2362,956.6,p,1,pb_29_1, 10,pb,29,1,pb,0,VOT
1,2510558,2510.558,0.516,target,A0004,2364,515.9,t,0,pt_43_11, 10,pt,43,11,pt,0,place
1,2512091,2512.091,0.822,target,A0004,2366,821.6,p,1,pt_17_2, 10,pt,17,2,pt,17_0_p,place
1,2513924,2513.924,1.095,target,A0004,2368,1094.3,k,0,kt_20_6, 10,kt,20,6,tk,20_75_k,place
1,2516024,2516.024,0.677,target,A0004,2370,676.4,k,1,gk_11_10, 10,gk,11,2,kg,11_100_g,VOT
1,2517708,2517.708,0.672,target,A0004,2372,671.9,t,0,tp_57_9, 10,tp,57,3,pt,0,place
1,2519391,2519.391,0.594,target,A0004,2374,594.5,k,0,tk_50_7, 10,tk,50,7,tk,50_75_t,place
1,2520991,2520.991,0.682,target,A0004,2376,682.5,k,0,pk_46_9, 10,pk,46,9,pk,0,place
1,2522691,2522.691,0.7,target,A0004,2378,700.7,k,0,kp_31_6, 10,kp,31,6,pk,0,place
1,2524407,2524.407,0.553,target,A0004,2380,552.9,d,0,td_9_11, 10,td,9,11,td,9_100_t,VOT
1,2525974,2525.974,0.606,target,A0004,2382,606.4,k,0,kp_4_3, 10,kp,4,9,pk,4_0_k,place
1,2527591,2527.591,0.872,target,A0004,2384,872.5,b,0,bp_63_1, 10,bp,63,11,pb,0,VOT
1,2529474,2529.474,0.843,target,A0004,2386,843.2,g,0,kg_27_8, 10,kg,27,8,kg,0,VOT
1,2531324,2531.324,0.514,target,A0004,2388,514.3,b,0,pb_19_6, 10,pb,19,6,pb,19_75_p,VOT
1,2532840,2532.84,0.64,target,A0004,2390,639.6,b,0,bp_37_3, 10,bp,37,9,pb,0,VOT
1,2534490,2534.49,0.558,target,A0004,2392,557.6,g,0,kg_18_7, 10,kg,18,7,kg,0,VOT
1,2536057,2536.057,1.221,target,A0004,2394,1221.0,d,0,td_21_5, 10,td,21,5,td,21_25_t,VOT
1,2538290,2538.29,0.682,target,A0004,2396,681.6,p,1,pt_41_1, 10,pt,41,1,pt,0,place
1,2539973,2539.973,0.45,target,A0004,2398,449.2,g,0,gk_18_1, 10,gk,18,11,kg,0,VOT
1,2541440,2541.44,0.68,target,A0004,2400,679.6,t,1,dt_9_6, 10,dt,9,6,td,0,VOT
1,2543123,2543.123,1.51,target,A0004,2402,1510.2,p,1,pb_54_5, 10,pb,54,5,pb,54_25_p,VOT
1,2545640,2545.64,0.974,target,A0004,2404,974.6,d,0,td_3_3, 10,td,3,3,td,3_50_t,VOT
1,2547623,2547.623,0.685,target,A0004,2406,685.3,t,1,dt_12_10, 10,dt,12,2,td,0,VOT
1,2549323,2549.323,0.63,target,A0004,2408,630.3,k,0,kp_6_2, 10,kp,6,10,pk,0,place
1,2550956,2550.956,1.328,target,A0004,2410,1328.0,d,0,dt_23_10, 10,dt,23,2,td,23_100_d,VOT
